,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Value,Predictive Label W2,Predictive Label W3,Predictive Label W4,Ensemble Value,Buy & Hold Value,W2 Strategy Value,Ensemble Strategy Value
1006,2020-01-02,2020,1,2,Thursday,0,2020-00,323.54,324.89,322.53,324.87,59151200.0,317.87,0.009351850398301886,313.20785714285694,304.2822000000001,+,+,+,+,+,132.6,132.07171314741038,110.030039838965
1007,2020-01-03,2020,1,3,Friday,0,2020-00,321.16,323.64,321.1,322.41,77709700.0,315.47,-0.0075721464594752375,313.6857142857141,304.76880000000006,-,+,+,+,+,131.59591836734694,131.07163183998702,109.19686380546283
1008,2020-01-06,2020,1,6,Monday,1,2020-01,320.49,323.73,320.36,323.64,55653900.0,316.67,0.003815057408695921,314.2357142857141,305.26240000000007,+,+,+,-,+,132.09795918367345,131.57167249369869,109.6134518222139
1009,2020-01-07,2020,1,7,Tuesday,1,2020-01,323.02,323.54,322.24,322.73,40496400.0,315.78,-0.002811798122589693,314.57071428571413,305.7288000000001,-,+,+,+,+,131.72653061224491,131.20172371737542,109.30524442770701
1010,2020-01-08,2020,1,8,Wednesday,1,2020-01,322.94,325.78,322.67,324.45,68296000.0,317.46,0.00532961866862558,315.02071428571406,306.2048000000001,+,+,+,+,+,132.42857142857142,131.9009675583381,109.8877902722695
1011,2020-01-09,2020,1,9,Thursday,1,2020-01,326.16,326.73,325.52,326.65,48473300.0,319.61,0.0067805131503118074,315.62285714285684,306.69060000000013,+,+,+,+,+,133.32653061224488,132.79534921538337,110.63290705019827
1012,2020-01-10,2020,1,10,Friday,1,2020-01,327.29,327.46,325.2,325.71,53029300.0,318.7,-0.0028776470093974105,316.06928571428546,307.16000000000014,-,+,+,+,+,132.94285714285715,132.41320432555491,110.31453897235598
1013,2020-01-13,2020,1,13,Monday,2,2020-02,326.39,327.96,325.92,327.95,47086800.0,320.89,0.006877237024372818,316.5742857142855,307.6552000000001,+,+,+,-,+,133.85714285714286,133.32384746727377,111.07320332806529
1014,2020-01-14,2020,1,14,Tuesday,2,2020-02,327.47,328.62,326.84,327.45,62832800.0,320.4,-0.0015245147777598336,317.0099999999997,308.1562000000001,-,+,+,+,+,133.6530612244898,133.12057890885438,110.90385860580874
1015,2020-01-15,2020,1,15,Wednesday,2,2020-02,327.35,329.02,327.26,328.19,72056600.0,321.12,0.0022597840075109232,317.4964285714283,308.61700000000013,+,+,+,+,+,133.95510204081634,133.4214163753151,111.15448879474843
1016,2020-01-16,2020,1,16,Thursday,2,2020-02,329.7,330.92,329.45,330.92,54050300.0,323.79,0.0083184477932845,318.0542857142855,309.1072000000001,+,+,+,+,+,135.06938775510204,134.53126270428493,112.07911097826914
1017,2020-01-17,2020,1,17,Friday,2,2020-02,331.7,332.18,330.85,331.95,95846000.0,324.8,0.0031126158065086784,318.6892857142855,309.6242000000001,+,+,-,-,-,135.48979591836735,134.94999593462884,112.07911097826914
1018,2020-01-21,2020,1,21,Tuesday,3,2020-03,330.9,332.18,330.82,331.3,77742400.0,324.16,-0.0019581752336167435,319.4035714285712,310.1270000000001,-,+,+,+,+,135.22448979591837,134.68574680868366,112.2145949443958
1019,2020-01-22,2020,1,22,Wednesday,3,2020-03,332.24,332.95,331.17,331.34,48914900.0,324.2,0.00012059613465376096,320.065714285714,310.6096000000001,+,+,+,-,+,135.2408163265306,134.70200829335718,112.22814334100845
1020,2020-01-23,2020,1,23,Thursday,3,2020-03,330.63,332.17,329.41,331.72,51963000.0,324.58,0.0011469841611699838,320.54499999999973,311.0850000000001,+,+,+,+,+,135.39591836734695,134.85649239775594,112.35685310882879
1021,2020-01-24,2020,1,24,Friday,3,2020-03,332.44,332.53,327.36,328.77,87578400.0,321.69,-0.008893164218574445,320.9892857142854,311.5142000000002,-,+,+,+,+,134.19183673469388,133.65720790308157,111.35765885864474
1022,2020-01-27,2020,1,27,Monday,4,2020-04,323.03,325.12,322.66,323.5,84062500.0,316.53,-0.01602933352762026,320.97928571428537,311.8274000000002,-,+,+,+,+,132.0408163265306,131.51475729734125,109.57265760492616
1023,2020-01-28,2020,1,28,Tuesday,4,2020-04,325.06,327.85,323.6,326.89,63834000.0,319.85,0.010479124616942892,321.2699999999997,312.2052000000002,+,+,+,+,+,133.42448979591836,132.89291812342466,110.7208842178495
1024,2020-01-29,2020,1,29,Wednesday,4,2020-04,328.38,328.63,326.4,326.62,53888900.0,319.59,-0.0008260791410150682,321.42214285714266,312.5690000000002,-,+,+,-,+,133.31428571428572,132.7831531018782,110.62943254071402
1025,2020-01-30,2020,1,30,Thursday,4,2020-04,324.36,327.91,323.54,327.68,75491800.0,320.62,0.0032454566757746943,321.4942857142855,312.9098000000002,+,+,+,+,+,133.74693877551022,133.2140824457273,110.98846505094964
1026,2020-01-31,2020,1,31,Friday,4,2020-04,327.0,327.17,320.73,321.73,113845600.0,314.8,-0.018157910141331283,321.21571428571406,313.1296000000002,-,+,+,+,+,131.3183673469388,130.79518660053665,108.97314105481576
1027,2020-02-03,2020,2,3,Monday,5,2020-05,323.35,326.16,323.22,324.12,69242300.0,317.14,0.007428605496929697,320.9478571428569,313.3980000000002,+,+,+,+,+,132.29387755102042,131.7668103097813,109.78265775242248
1028,2020-02-04,2020,2,4,Tuesday,5,2020-05,328.07,330.01,327.72,329.06,62573200.0,321.97,0.015241111837309031,321.05999999999983,313.7856000000002,+,+,+,+,+,134.31020408163266,133.7751036669648,111.45588473408657
1029,2020-02-05,2020,2,5,Wednesday,5,2020-05,332.27,333.09,330.67,332.86,65951100.0,325.69,0.011548082017665662,321.3864285714284,314.2574000000002,+,+,-,-,-,135.86122448979592,135.31994471095214,111.45588473408657
1030,2020-02-06,2020,2,6,Thursday,5,2020-05,333.91,334.19,332.8,333.98,50359700.0,326.79,0.003364802182708182,321.6007142857141,314.73780000000016,+,+,-,+,+,136.3183673469388,135.77526628181155,111.47925004788785
1031,2020-02-07,2020,2,7,Friday,5,2020-05,332.82,333.99,331.6,332.2,64139400.0,325.05,-0.005329675312007454,321.6185714285712,315.1364000000001,-,+,+,+,+,135.59183673469389,135.05163021383854,110.88510349694096
1032,2020-02-10,2020,2,10,Monday,6,2020-06,331.23,334.75,331.19,334.68,42070000.0,327.47,0.0074654359189287875,321.8549999999998,315.5696000000001,+,+,+,-,+,136.60408163265308,136.05984226359868,111.71290318590067
1033,2020-02-11,2020,2,11,Tuesday,6,2020-06,336.16,337.02,334.68,335.26,54864500.0,328.04,0.0017329877422522788,322.12928571428563,315.9868000000002,+,+,+,+,+,136.84081632653061,136.29563379136516,111.90650150025414
1034,2020-02-12,2020,2,12,Wednesday,6,2020-06,336.83,337.65,336.43,337.42,43992700.0,330.15,0.006442806844083382,322.5271428571427,316.46900000000016,+,+,-,-,-,137.72244897959186,137.1737539637369,111.90650150025414
1035,2020-02-13,2020,2,13,Thursday,6,2020-06,335.86,338.12,335.56,337.06,54501900.0,329.8,-0.0010669733525646707,323.10642857142835,316.9962000000002,-,+,+,+,+,137.57551020408164,137.02740060167494,112.30633417398813
1036,2020-02-14,2020,2,14,Friday,6,2020-06,337.51,337.73,336.2,337.6,64582200.0,330.33,0.0016021232343124134,324.09214285714273,317.5748000000001,+,+,+,-,+,137.79591836734696,137.2469306447679,112.48625887716845
1037,2020-02-18,2020,2,18,Tuesday,7,2020-07,336.51,337.67,335.21,336.73,57226200.0,329.48,-0.002577090290915129,324.7799999999998,318.0992000000001,-,+,+,+,+,137.4408163265306,136.89324335311815,112.19638018871129
1038,2020-02-19,2020,2,19,Wednesday,7,2020-07,337.79,339.08,337.48,338.34,48814700.0,331.05,0.00478116263233197,325.59857142857135,318.6440000000001,+,+,+,+,+,138.09795918367345,137.54776811122855,112.73282235930441
1039,2020-02-20,2020,2,20,Thursday,7,2020-07,337.74,338.64,333.68,336.95,74163400.0,329.69,-0.0041080584187956895,326.24642857142845,319.1062000000001,-,+,+,+,+,137.53061224489795,136.9826815188227,112.26968284556251
1040,2020-02-21,2020,2,21,Friday,7,2020-07,335.47,335.81,332.58,333.48,113788200.0,326.3,-0.010298255648253929,327.067857142857,319.5198000000001,-,+,+,+,+,136.11428571428573,135.57199772339217,111.11350003068168
1041,2020-02-24,2020,2,24,Monday,8,2020-08,323.14,333.56,321.24,322.42,161088400.0,315.48,-0.03316552450228094,326.9492857142856,319.7238000000001,-,+,+,+,+,131.60000000000002,131.0756972111554,107.4283755544332
1042,2020-02-25,2020,2,25,Tuesday,8,2020-08,323.94,324.61,311.69,312.65,218913200.0,305.92,-0.030302150893681712,325.802857142857,319.7194000000001,-,+,+,+,+,127.61224489795917,127.10382957964063,104.1730712024488
1043,2020-02-26,2020,2,26,Wednesday,8,2020-08,314.18,318.11,310.7,311.5,194773800.0,304.79,-0.00367807404989573,324.3099999999999,319.6396000000001,-,+,+,+,+,127.14285714285714,126.63631189527605,103.7898982234537
1044,2020-02-27,2020,2,27,Thursday,8,2020-08,305.46,311.56,297.51,297.51,284353500.0,291.1,-0.044911697721468635,321.7607142857142,319.2822000000001,-,+,+,+,+,121.43265306122449,120.9488576307017,99.12851563550468
1045,2020-02-28,2020,2,28,Friday,8,2020-08,288.7,297.89,285.54,296.26,385764000.0,289.88,-0.004201660850624789,319.2485714285713,318.8580000000001,-,+,+,+,+,120.92244897959183,120.44068623465323,98.71202326703175
1046,2020-03-02,2020,3,2,Monday,9,2020-09,298.21,309.16,294.46,309.09,238703600.0,302.43,0.0433064582691145,317.45999999999987,318.6834000000001,+,+,+,+,+,126.15918367346939,125.65655744369461,102.98690093703789
1047,2020-03-03,2020,3,3,Tuesday,9,2020-09,309.5,313.84,297.57,300.24,300139100.0,293.77,-0.02863233020447975,315.0121428571428,318.3352000000001,-,+,+,-,+,122.54693877551021,122.05870395967153,100.03813496824957
1048,2020-03-04,2020,3,4,Wednesday,9,2020-09,306.12,313.1,303.33,312.86,176613400.0,306.12,0.04203295196447754,313.29571428571427,318.2086000000001,+,+,+,+,+,127.69795918367348,127.18920237417679,104.24304192035225
1049,2020-03-05,2020,3,5,Thursday,9,2020-09,304.98,308.47,300.01,302.46,186366800.0,295.95,-0.033241647568373334,310.87785714285707,317.8512000000001,-,+,+,+,+,123.45306122448979,122.96121635905358,100.77782541465749
1050,2020-03-06,2020,3,6,Friday,9,2020-09,293.15,298.78,290.23,297.46,228667200.0,291.05,-0.016531075774365408,308.0721428571428,317.3862000000001,-,+,+,+,+,121.41224489795918,120.92853077485975,99.11185594076576
1051,2020-03-09,2020,3,9,Monday,10,2020-10,275.3,284.19,273.45,274.23,309417300.0,268.32,-0.07809447656938172,303.7035714285713,316.46640000000014,-,+,+,+,+,111.93061224489797,111.48467355069519,91.37176176506489
1052,2020-03-10,2020,3,10,Tuesday,10,2020-10,284.64,288.52,273.5,288.42,276444100.0,282.21,0.05174492578110024,300.2149999999998,315.7910000000001,+,+,+,+,+,117.72244897959185,117.25343523863731,96.09978313196956
1053,2020-03-11,2020,3,11,Wednesday,10,2020-10,280.7,281.94,270.88,274.36,255316300.0,268.45,-0.04874839968549005,295.84071428571417,314.8418000000001,-,+,+,-,+,111.98367346938777,111.53752337588423,91.41507697138607
1054,2020-03-12,2020,3,12,Thursday,10,2020-10,256.0,266.66,247.68,248.11,392220700.0,242.77,-0.0956772527583084,289.87428571428563,313.4140000000002,-,+,+,+,+,101.26938775510204,100.8659240588666,82.66873723345458
1055,2020-03-13,2020,3,13,Friday,10,2020-10,263.09,271.48,248.52,269.32,329566100.0,263.52,0.08548618033757505,286.16285714285704,312.3858000000002,+,+,+,+,+,109.9265306122449,109.48857630701684,89.73577974170321
1056,2020-03-16,2020,3,16,Monday,11,2020-11,241.18,256.9,237.36,239.85,297240000.0,234.68,-0.10942361386958444,281.07428571428557,310.7220000000001,-,+,+,-,+,97.89795918367346,97.50792747377837,79.91655566258545
1057,2020-03-17,2020,3,17,Tuesday,11,2020-11,245.04,256.17,237.07,252.8,262070500.0,247.36,0.05399202302794115,276.97214285714267,309.3598000000002,+,+,+,+,+,103.18367346938776,102.77258313684041,84.231416599965
1058,2020-03-18,2020,3,18,Wednesday,11,2020-11,236.25,248.37,228.02,240.0,327597100.0,234.83,-0.0506329652715456,272.952857142857,307.7230000000002,-,+,+,+,+,97.9591836734694,97.56890804130418,79.96653474680221
1059,2020-03-19,2020,3,19,Thursday,11,2020-11,239.25,247.38,232.22,240.51,289322000.0,235.33,0.002124966593326283,269.0564285714284,306.1140000000001,+,+,+,+,+,98.16734693877551,97.77624197089195,80.13646363313916
1060,2020-03-20,2020,3,20,Friday,11,2020-11,242.53,244.47,228.5,228.8,347158800.0,225.19,-0.04309411803152152,263.53928571428554,304.26860000000016,-,+,+,+,+,93.38775510204083,93.01569233270999,76.23476312528477
1061,2020-03-23,2020,3,23,Monday,12,2020-12,228.19,229.68,218.26,222.95,326025200.0,219.43,-0.02556822012568261,258.22928571428554,302.2650000000002,-,+,+,+,+,91.0,90.63745019920319,74.28557884083146
1062,2020-03-24,2020,3,24,Tuesday,12,2020-12,234.42,244.1,233.8,243.15,235494500.0,239.31,0.0906033071977217,253.45714285714268,300.67720000000014,+,+,+,+,+,99.24489795918367,98.8494999593463,81.016095515354
1063,2020-03-25,2020,3,25,Wednesday,12,2020-12,244.87,256.35,239.75,246.79,299430300.0,242.89,0.014970191411175724,249.66714285714266,299.11720000000014,+,+,+,+,+,100.73061224489796,100.32929506463941,82.22892129234715
1064,2020-03-26,2020,3,26,Thursday,12,2020-12,249.52,262.8,249.05,261.2,257632800.0,257.08,0.05838977185642257,247.24071428571412,297.85080000000016,+,+,-,-,-,106.61224489795919,106.18749491828605,82.22892129234715
1065,2020-03-27,2020,3,27,Friday,12,2020-12,253.27,260.81,251.05,253.42,224341200.0,249.42,-0.029785689806076987,245.89071428571413,296.41680000000014,-,+,+,+,+,103.43673469387755,103.02463614928044,82.27762164451619
1066,2020-03-30,2020,3,30,Monday,13,2020-13,255.7,262.43,253.53,261.65,171369500.0,257.52,0.032475716686127136,244.12714285714267,295.09140000000014,+,+,+,-,+,106.79591836734693,106.37043662086349,84.94964763352402
1067,2020-03-31,2020,3,31,Tuesday,13,2020-13,260.56,263.33,256.22,257.75,194881100.0,253.68,-0.014905332430005025,243.07214285714267,293.6690000000001,-,+,+,+,+,105.20408163265306,104.78494186519231,83.68343847712906
1068,2020-04-01,2020,4,1,Wednesday,13,2020-13,247.98,257.66,243.9,246.15,189554600.0,242.26,-0.045004866380985435,243.0357142857141,292.0310000000002,-,+,+,+,+,100.46938775510205,100.0691113098626,79.91727790939018
1069,2020-04-02,2020,4,2,Thursday,13,2020-13,245.19,252.68,244.59,251.83,177660400.0,247.86,0.02307541340116104,241.91714285714266,290.50420000000014,+,+,+,+,+,102.78775510204082,102.3782421335068,81.7613979115244
1070,2020-04-03,2020,4,3,Friday,13,2020-13,250.76,253.32,245.22,248.19,135561200.0,244.27,-0.014454202502154456,242.60214285714272,288.8980000000002,-,+,+,-,+,101.30204081632654,100.89844702821368,80.57960269888909
1071,2020-04-06,2020,4,6,Monday,14,2020-14,257.84,267.0,248.17,264.86,188061200.0,260.68,0.06716616310575985,243.55357142857127,287.6778000000002,+,+,+,+,+,108.1061224489796,107.67542076591594,85.99183516994144
1072,2020-04-07,2020,4,7,Tuesday,14,2020-14,274.21,275.03,264.89,265.13,201427200.0,260.95,0.0010195566631874264,245.41928571428554,286.5662000000001,+,+,+,+,+,108.21632653061225,107.78518578746241,86.07949580384569
1073,2020-04-08,2020,4,8,Wednesday,14,2020-14,267.96,276.0,265.25,274.03,153774500.0,269.7,0.03356829773431436,247.87428571428555,285.56320000000017,+,+,-,-,-,111.84897959183672,111.40336612732743,86.07949580384569
1074,2020-04-09,2020,4,9,Thursday,14,2020-14,277.58,281.2,275.47,278.2,190282700.0,273.81,0.015217328332930437,251.34714285714267,284.6476000000002,+,+,-,+,+,113.55102040816327,113.09862590454509,86.2717621321056
1075,2020-04-13,2020,4,13,Monday,15,2020-15,277.14,277.51,271.41,275.66,114839100.0,271.31,-0.009130117182301613,255.052857142857,283.6614000000001,-,+,+,+,+,112.51428571428573,112.06602162777463,85.48409040020212
1076,2020-04-14,2020,4,14,Tuesday,15,2020-15,280.98,284.9,275.51,283.79,134143400.0,279.31,0.02949296066469165,257.9099999999998,282.9516000000002,+,+,+,-,+,115.8326530612245,115.37116838767382,88.00526015625539
1077,2020-04-15,2020,4,15,Wednesday,15,2020-15,277.57,283.94,275.46,277.76,121775000.0,273.38,-0.021248174124172348,260.087857142857,282.0764000000001,-,+,+,+,+,113.37142857142857,112.91974957313603,86.13531506043726
1078,2020-04-16,2020,4,16,Thursday,15,2020-15,279.15,280.03,275.76,279.1,131798300.0,274.69,0.004824299753158678,261.3457142857141,281.13080000000014,+,+,+,+,+,113.9183673469388,113.46450930969999,86.55085841506353
1079,2020-04-17,2020,4,17,Friday,15,2020-15,285.38,287.3,282.4,286.64,146684800.0,282.12,0.02701528685064214,263.6814285714284,280.25940000000014,+,+,+,+,+,116.99591836734693,116.52979917066429,88.8890650522888
1080,2020-04-20,2020,4,20,Monday,16,2020-16,282.61,286.79,281.35,281.59,100109300.0,277.15,-0.01761785822073325,265.08357142857125,279.2666000000001,-,+,+,+,+,114.93469387755101,114.4767867306285,87.32302479791377
1081,2020-04-21,2020,4,21,Tuesday,16,2020-16,276.73,278.04,272.02,273.04,126385700.0,268.73,-0.03036325260661665,266.1585714285713,278.14020000000016,-,+,+,+,+,111.44489795918368,111.00089438165706,84.67161010981349
1082,2020-04-22,2020,4,22,Wednesday,16,2020-16,278.35,281.0,276.91,279.1,93524600.0,274.69,0.022194563558398217,268.47499999999985,277.0846000000002,+,+,+,+,+,113.9183673469388,113.46450930969999,86.55085841506353
1083,2020-04-23,2020,4,23,Thursday,16,2020-16,280.49,283.94,278.75,279.08,104709700.0,274.68,-7.176820868326494e-05,270.3907142857141,276.0174000000002,-,+,+,-,+,113.91020408163264,113.4563785673632,86.54465627544222
1084,2020-04-24,2020,4,24,Friday,16,2020-16,280.73,283.7,278.5,282.97,85166000.0,278.5,0.01393880865555608,272.8357142857141,274.98440000000016,+,+,+,+,+,115.49795918367349,115.03780795186603,87.75097243178261
1085,2020-04-27,2020,4,27,Monday,17,2020-17,285.12,288.27,284.62,287.05,77896600.0,282.52,0.014418457308456034,274.3957142857141,274.0388000000002,+,+,+,+,+,117.16326530612245,116.69647938856819,89.0162089145252
1086,2020-04-28,2020,4,28,Tuesday,17,2020-17,291.02,291.4,285.4,285.73,105270000.0,281.22,-0.0045984950301342096,275.84357142857124,273.0566000000002,-,+,+,+,+,116.62448979591838,116.15985039434102,88.60686769952025
1087,2020-04-29,2020,4,29,Wednesday,17,2020-17,291.53,294.88,290.41,293.21,118745600.0,288.58,0.026178447953955297,277.1921428571427,272.2386000000002,+,+,+,-,+,119.67755102040816,119.20074802829498,90.92646791788167
1088,2020-04-30,2020,4,30,Thursday,17,2020-17,291.71,293.32,288.59,290.48,122901700.0,285.9,-0.009310553921011877,278.0557142857141,271.33560000000017,-,+,+,+,+,118.56326530612246,118.09090169932517,90.07987585957596
1089,2020-05-01,2020,5,1,Friday,17,2020-17,285.31,290.66,281.52,282.79,125180000.0,278.33,-0.026473559797677626,278.55714285714265,270.3084000000002,-,+,+,+,+,115.42448979591838,114.96463127083504,87.69515317519102
1090,2020-05-04,2020,5,4,Monday,18,2020-18,280.74,283.9,279.13,283.57,80873200.0,279.09,0.002758380979374975,278.5414285714284,269.3642000000002,+,+,+,+,+,115.74285714285715,115.28173022196927,87.93703662042121
1091,2020-05-05,2020,5,5,Tuesday,18,2020-18,286.64,289.25,283.71,286.19,79569900.0,281.67,0.0092392187427901,279.1335714285712,268.6880000000002,+,+,+,+,+,116.81224489795919,116.34685746808685,88.74951691080985
1092,2020-05-06,2020,5,6,Wednesday,18,2020-18,288.04,288.46,283.78,284.25,73632600.0,279.76,-0.006778652499312532,279.4957142857141,268.16480000000024,-,+,+,+,+,116.02040816326532,115.55817546141964,88.14790936754498
1093,2020-05-07,2020,5,7,Thursday,18,2020-18,287.75,289.78,287.13,287.68,75250400.0,283.14,0.012066813187580294,279.56857142857126,267.7318000000002,+,+,+,-,+,117.42040816326531,116.95259777217662,89.21157631259575
1094,2020-05-08,2020,5,8,Friday,18,2020-18,291.09,292.95,289.86,292.44,76622100.0,287.82,0.0165461797870039,280.3307142857141,267.6662000000002,+,+,+,+,+,119.36326530612246,118.88771444832915,90.6876855424621
1095,2020-05-11,2020,5,11,Monday,19,2020-19,290.34,294.0,289.88,292.5,79514200.0,287.88,0.0002050591289164405,281.6985714285712,267.6262000000001,+,+,-,-,-,119.38775510204081,118.91210667533947,90.6876855424621
1096,2020-05-12,2020,5,12,Tuesday,19,2020-19,293.79,294.24,286.52,286.67,95870800.0,282.15,-0.019931498426859595,282.23142857142835,267.22060000000016,-,+,+,+,+,117.00816326530614,116.54199528416946,88.48986968398383
1097,2020-05-13,2020,5,13,Wednesday,19,2020-19,286.06,287.19,278.96,281.6,144721100.0,277.16,-0.017685884746897914,282.40857142857124,266.88840000000016,-,+,+,+,+,114.9387755102041,114.48085210179691,86.92485193082585
1098,2020-05-14,2020,5,14,Thursday,19,2020-19,278.95,285.11,272.99,284.97,121977900.0,280.47,0.011967415807414115,282.54928571428553,266.37540000000007,+,+,+,+,+,116.31428571428573,115.85088218554357,87.96511027957189
1099,2020-05-15,2020,5,15,Friday,19,2020-19,282.37,286.33,281.34,286.28,111146300.0,281.76,0.0045970230388663325,282.49499999999983,266.0916000000001,+,+,+,+,+,116.84897959183672,116.38344580860233,88.36948370297166
1100,2020-05-18,2020,5,18,Monday,20,2020-20,293.05,296.75,292.7,295.0,120320200.0,290.34,0.030459465975620326,283.1464285714283,266.07740000000007,+,+,-,-,-,120.40816326530613,119.9284494674364,88.36948370297166
1101,2020-05-19,2020,5,19,Tuesday,20,2020-20,294.35,296.21,291.95,291.97,95189300.0,287.36,-0.010271193349328687,283.0592857142855,266.4582000000001,-,+,+,+,+,119.17142857142859,118.69664200341494,87.6549623127455
1102,2020-05-20,2020,5,20,Wednesday,20,2020-20,295.82,297.87,295.57,296.93,85861700.0,292.24,0.01698815464769643,283.51214285714263,266.65880000000016,+,+,+,-,+,121.19591836734695,120.71306610293522,89.14404890750255
1103,2020-05-21,2020,5,21,Thursday,20,2020-20,296.79,297.67,293.69,294.88,78293900.0,290.23,-0.006903968074290612,284.36214285714266,267.09440000000006,-,+,+,+,+,120.35918367346939,119.87966501341573,88.52859981087917
1104,2020-05-22,2020,5,22,Friday,20,2020-20,294.57,295.63,293.22,295.44,63958200.0,290.78,0.0018991352157775585,285.19714285714247,268.05460000000016,+,+,+,+,+,120.58775510204082,120.10732579884545,88.69672249093239
1105,2020-05-26,2020,5,26,Tuesday,21,2020-21,301.93,302.19,295.46,299.08,88951400.0,294.36,0.012320402460952895,286.1035714285711,268.67140000000006,+,+,+,+,+,122.0734693877551,121.58712090413856,89.78951991127829
1106,2020-05-27,2020,5,27,Wednesday,21,2020-21,302.12,303.57,296.87,303.53,104817400.0,298.74,0.014879058469328356,287.45928571428533,269.95260000000013,+,+,-,-,-,123.88979591836734,123.39621107407106,89.78951991127829
1107,2020-05-28,2020,5,28,Thursday,21,2020-21,304.65,306.84,302.24,302.97,90405200.0,298.19,-0.0018449115836849386,288.5342857142853,270.96920000000006,-,+,+,+,+,123.66122448979593,123.16855028864137,89.29437337114717
1108,2020-05-29,2020,5,29,Friday,21,2020-21,302.46,304.96,299.47,304.32,119265700.0,299.52,0.004455928737071346,289.3699999999996,272.2630000000001,+,+,+,-,+,124.21224489795918,123.7173753963737,89.69225898375254
1109,2020-06-01,2020,6,1,Monday,22,2020-22,303.62,306.21,303.06,305.55,55758300.0,300.73,0.004041645855761722,290.28785714285675,273.57100000000014,+,+,+,+,+,124.71428571428572,124.21741605008539,90.05477698634854
1110,2020-06-02,2020,6,2,Tuesday,22,2020-22,306.55,308.13,305.1,308.08,74267200.0,303.22,0.008280096482395027,291.79285714285675,275.13160000000005,+,+,-,-,-,125.7469387755102,125.24595495568747,90.05477698634854
1111,2020-06-03,2020,6,3,Wednesday,22,2020-22,310.24,313.22,309.94,312.18,92567600.0,307.25,0.013308404021124652,293.94214285714247,276.8880000000001,+,+,-,+,+,127.42040816326531,126.91275713472642,90.61790961706514
1112,2020-06-04,2020,6,4,Thursday,22,2020-22,311.11,313.0,309.08,311.36,75794400.0,306.45,-0.002626822633205239,295.79785714285674,278.2308000000001,-,+,+,+,+,127.08571428571429,126.57939669891863,90.3798844844942
1113,2020-06-05,2020,6,5,Friday,22,2020-22,317.23,321.27,317.16,319.34,150524700.0,314.3,0.02562945583427356,298.1221428571425,279.65900000000005,+,+,+,-,+,130.34285714285713,129.82356289129197,92.69627540878204
1114,2020-06-08,2020,6,8,Monday,23,2020-23,320.22,323.41,319.63,323.2,73641200.0,318.1,0.012087615354970938,300.1049999999996,280.8794000000001,+,+,+,+,+,131.91836734693877,131.3927961622896,93.81673517917692
1115,2020-06-09,2020,6,9,Tuesday,23,2020-23,320.3,323.28,319.36,320.79,77479200.0,315.73,-0.007456736299008558,302.1314285714283,282.2056000000001,-,+,+,+,+,130.93469387755104,130.4130417107082,93.11717350905992
1116,2020-06-10,2020,6,10,Wednesday,23,2020-23,321.42,322.39,318.22,319.0,95000800.0,313.97,-0.005579980003356022,303.6835714285712,283.33460000000014,-,+,+,+,+,130.20408163265307,129.68534027156682,92.59758206113068
1117,2020-06-11,2020,6,11,Thursday,23,2020-23,311.46,312.15,300.01,300.61,209243600.0,295.87,-0.057648872128489015,304.08642857142826,284.1784000000001,-,+,+,+,+,122.69795918367348,122.20912269290189,87.25943305139968
1118,2020-06-12,2020,6,12,Friday,23,2020-23,308.24,309.08,298.6,304.21,194678900.0,299.41,0.01197565940495604,304.70285714285683,285.3214000000001,+,+,+,+,+,124.16734693877551,123.67265631352143,88.30442143829644
1119,2020-06-15,2020,6,15,Monday,24,2020-24,298.02,308.28,296.74,307.05,135782700.0,302.2,0.009335626537429588,305.26285714285683,286.40820000000014,+,+,+,+,+,125.32653061224491,124.82722172534353,89.12880116573723
1120,2020-06-16,2020,6,16,Tuesday,24,2020-24,315.48,315.64,307.67,312.96,137627500.0,308.02,0.019247652891510425,305.925714285714,287.6832000000001,+,+,-,-,-,127.73877551020408,127.22985608586065,89.12880116573723
1121,2020-06-17,2020,6,17,Wednesday,24,2020-24,314.07,314.39,310.86,311.66,83398900.0,306.74,-0.004153880845859548,306.53642857142825,288.6044000000001,-,+,+,+,+,127.20816326530614,126.70135783397026,88.44487589172373
1122,2020-06-18,2020,6,18,Thursday,24,2020-24,310.01,312.3,309.51,311.78,80828700.0,306.86,0.0003850253589441355,307.06071428571386,289.52260000000007,+,+,+,-,+,127.25714285714285,126.7501422879909,88.478930262214
1123,2020-06-19,2020,6,19,Friday,24,2020-24,314.17,314.38,306.53,308.64,135549600.0,305.11,-0.0057148790133141345,307.37357142857104,290.2308000000001,-,+,+,+,+,125.97551020408163,125.47361574111717,87.58784090105117
1124,2020-06-22,2020,6,22,Monday,25,2020-25,307.99,311.05,306.75,310.62,74649400.0,307.06,0.006415180623687844,307.64785714285665,290.89580000000007,+,+,+,+,+,126.78367346938776,126.27855923245794,88.14973801414112
1125,2020-06-23,2020,6,23,Tuesday,25,2020-25,313.49,314.5,311.61,312.05,68471200.0,308.48,0.004603636177875847,307.73571428571387,291.63920000000013,+,+,+,+,+,127.36734693877551,126.85990730953738,88.55555259581719
1126,2020-06-24,2020,6,24,Wednesday,25,2020-25,309.84,310.51,302.1,304.09,132813500.0,300.61,-0.02550862422896372,307.31857142857103,292.0652000000001,-,+,+,+,+,124.11836734693877,123.62387185950078,86.2966126866273
